sentence,intent
apply label encoding to status,LABEL_ENCODE_COLUMN
average imputation for country,FILL_NA
apply z score normalization to salary,STANDARDIZE_COLUMN
could you erase gender,DROP_COLUMN
category fill missing with most frequent value,FILL_NA
kindly deduplicate the dataset,REMOVE_DUPLICATES_ROWS
help me to detect and remove outliers for salary,REMOVE_OUTLIERS_COLUMN
help me to assign labels to department,LABEL_ENCODE_COLUMN
please impute missing entries in gender using average,FILL_NA
please change gender into float,TYPE_CAST
update status type to float,TYPE_CAST
drop anomalous data points in age,REMOVE_OUTLIERS_COLUMN
I need to remove duplicate rows,REMOVE_DUPLICATES_ROWS
please remove redundant rows,REMOVE_DUPLICATES_ROWS
handle blank values for city with median,FILL_NA
can you omit department field,DROP_COLUMN
perform standard scaling on rating,STANDARDIZE_COLUMN
standard scale price,STANDARDIZE_COLUMN
apply standard scaler to score,STANDARDIZE_COLUMN
get rid of outliers in rating,REMOVE_OUTLIERS_COLUMN
min max normalize rating,NORMALIZE_COLUMN
could you drop gender,DROP_COLUMN
drop column city,DROP_COLUMN
I need to convert categorical values in category to labels,LABEL_ENCODE_COLUMN
perform missing value imputation on gender using median,FILL_NA
status convert to integer,TYPE_CAST
can you perform normalization on experience,NORMALIZE_COLUMN
can you apply mean imputation on country,FILL_NA
can you gender delete,DROP_COLUMN
score standardization,STANDARDIZE_COLUMN
I want to fix unknown values in country with most common value,FILL_NA
price remove outliers,REMOVE_OUTLIERS_COLUMN
could you get rid of outliers in salary,REMOVE_OUTLIERS_COLUMN
change status into int,TYPE_CAST
change category into int,TYPE_CAST
z score scale score,STANDARDIZE_COLUMN
"rescale score to [0,1]",NORMALIZE_COLUMN
I need to discard the gender field,DROP_COLUMN
scale salary between 0 and 1,NORMALIZE_COLUMN
I need to perform standard scaling on age,STANDARDIZE_COLUMN
convert gender to numbers,LABEL_ENCODE_COLUMN
experience remove outliers,REMOVE_OUTLIERS_COLUMN
department label encoding,LABEL_ENCODE_COLUMN
update status type to int,TYPE_CAST
can you most frequent value imputation for status,FILL_NA
could you change data type of country to float,TYPE_CAST
could you age normalization,NORMALIZE_COLUMN
standardize the values of score,STANDARDIZE_COLUMN
make dataset unique,REMOVE_DUPLICATES_ROWS
please scale age between 0 and 1,NORMALIZE_COLUMN
take out status,DROP_COLUMN
keep only unique rows,REMOVE_DUPLICATES_ROWS
I need to drop extreme price,REMOVE_OUTLIERS_COLUMN
could you make quantity between 0 and 1,NORMALIZE_COLUMN
apply min max scaling to rating,NORMALIZE_COLUMN
exclude country column,DROP_COLUMN
help me to fix unknown values in gender with median,FILL_NA
discard the category field,DROP_COLUMN
can you change data type of gender to string,TYPE_CAST
could you fix blank values in status with most frequent value,FILL_NA
please z score scale experience,STANDARDIZE_COLUMN
cast city as float,TYPE_CAST
please remove duplicate rows,REMOVE_DUPLICATES_ROWS
I want to apply standard scaler to income,STANDARDIZE_COLUMN
can you apply z score normalization to income,STANDARDIZE_COLUMN
bring salary to range 0 and 1,NORMALIZE_COLUMN
salary remove outliers,REMOVE_OUTLIERS_COLUMN
change data type of department to float,TYPE_CAST
set country datatype as int,TYPE_CAST
scale rating between 0 and 1,NORMALIZE_COLUMN
make price between 0 and 1,NORMALIZE_COLUMN
get rid of city,DROP_COLUMN
remove duplicate rows,REMOVE_DUPLICATES_ROWS
make income between 0 and 1,NORMALIZE_COLUMN
kindly perform standard scaling on salary,STANDARDIZE_COLUMN
drop anomalous data points in quantity,REMOVE_OUTLIERS_COLUMN
remove country attribute completely,DROP_COLUMN
convert price to 0-1 range,NORMALIZE_COLUMN
help me to encode categories in gender as integers,LABEL_ENCODE_COLUMN
I need to status should be int,TYPE_CAST
drop extreme rating,REMOVE_OUTLIERS_COLUMN
convert status to numbers,LABEL_ENCODE_COLUMN
please gender encode,LABEL_ENCODE_COLUMN
I need to z-score normalize price,STANDARDIZE_COLUMN
can you convert country to int,TYPE_CAST
standard scale income,STANDARDIZE_COLUMN
encode category,LABEL_ENCODE_COLUMN
get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
update status type to string,TYPE_CAST
can you convert status into numeric labels,LABEL_ENCODE_COLUMN
normalize quantity,NORMALIZE_COLUMN
transform gender into float type,TYPE_CAST
map department categories to numbers,LABEL_ENCODE_COLUMN
can you clean missing data in category using most frequent value,FILL_NA
I need to change data type of department to integer,TYPE_CAST
apply min max scaling to quantity,NORMALIZE_COLUMN
please erase country,DROP_COLUMN
quantity standardization,STANDARDIZE_COLUMN
help me to label encode gender,LABEL_ENCODE_COLUMN
detect and remove outliers for price,REMOVE_OUTLIERS_COLUMN
could you map country categories to numbers,LABEL_ENCODE_COLUMN
kindly exclude category column,DROP_COLUMN
could you take out gender,DROP_COLUMN
rescale experience using min max normalization,NORMALIZE_COLUMN
eliminate column named status,DROP_COLUMN
make dataset unique,REMOVE_DUPLICATES_ROWS
kindly apply label encoding to category,LABEL_ENCODE_COLUMN
I want to apply label encoding to category,LABEL_ENCODE_COLUMN
standardize the values of age,STANDARDIZE_COLUMN
convert gender to string,TYPE_CAST
remove row duplicates,REMOVE_DUPLICATES_ROWS
standard scale price,STANDARDIZE_COLUMN
kindly convert gender to numbers,LABEL_ENCODE_COLUMN
could you take out category,DROP_COLUMN
make rating between 0 and 1,NORMALIZE_COLUMN
fill unknown values in city using average,FILL_NA
bring quantity to range 0 and 1,NORMALIZE_COLUMN
get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
detect and remove outliers for salary,REMOVE_OUTLIERS_COLUMN
I need to min max normalize rating,NORMALIZE_COLUMN
I need to exclude abnormal score values,REMOVE_OUTLIERS_COLUMN
help me to remove row duplicates,REMOVE_DUPLICATES_ROWS
label encode department,LABEL_ENCODE_COLUMN
encode categories in city as integers,LABEL_ENCODE_COLUMN
could you eliminate abnormal values in experience,REMOVE_OUTLIERS_COLUMN
drop anomalous data points in salary,REMOVE_OUTLIERS_COLUMN
"rescale experience to [0,1]",NORMALIZE_COLUMN
status should be string,TYPE_CAST
apply mean imputation on gender,FILL_NA
can you deduplicate the dataset,REMOVE_DUPLICATES_ROWS
clean NaN data in department using mean,FILL_NA
could you handle undefined values for city with mean,FILL_NA
I need to perform normalization on age,NORMALIZE_COLUMN
help me to apply label encoding to gender,LABEL_ENCODE_COLUMN
encode categories in gender as integers,LABEL_ENCODE_COLUMN
please encode status,LABEL_ENCODE_COLUMN
I want to standardize the values of experience,STANDARDIZE_COLUMN
typecast country into integer,TYPE_CAST
exclude abnormal experience values,REMOVE_OUTLIERS_COLUMN
I want to standardize quantity,STANDARDIZE_COLUMN
price normalization,NORMALIZE_COLUMN
delete department from the dataset,DROP_COLUMN
eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
apply feature scaling to quantity,NORMALIZE_COLUMN
help me to encode country,LABEL_ENCODE_COLUMN
perform standard scaling on price,STANDARDIZE_COLUMN
please label encode gender,LABEL_ENCODE_COLUMN
cast country as integer,TYPE_CAST
I want to keep only unique rows,REMOVE_DUPLICATES_ROWS
help me to scale income between 0 and 1,NORMALIZE_COLUMN
I need to scale quantity between 0 and 1,NORMALIZE_COLUMN
convert quantity to z scores,STANDARDIZE_COLUMN
standardize the values of score,STANDARDIZE_COLUMN
most common value imputation for country,FILL_NA
ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
city label encoding,LABEL_ENCODE_COLUMN
get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
could you handle empty values for department with most frequent value,FILL_NA
help me to trim extreme observations in age,REMOVE_OUTLIERS_COLUMN
convert department into numeric labels,LABEL_ENCODE_COLUMN
can you eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
help me to delete gender from the dataset,DROP_COLUMN
could you resolve unknown issue in department,FILL_NA
age remove outliers,REMOVE_OUTLIERS_COLUMN
could you make dataset unique,REMOVE_DUPLICATES_ROWS
experience standardization,STANDARDIZE_COLUMN
apply min max scaling to quantity,NORMALIZE_COLUMN
clean outliers from salary,REMOVE_OUTLIERS_COLUMN
update city type to float,TYPE_CAST
clean duplicates,REMOVE_DUPLICATES_ROWS
I want to filter extreme values from quantity,REMOVE_OUTLIERS_COLUMN
delete department from the dataset,DROP_COLUMN
could you take out category,DROP_COLUMN
I want to bring age to range 0 and 1,NORMALIZE_COLUMN
could you drop status,DROP_COLUMN
ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
fill na in gender using mean,FILL_NA
price normalization,NORMALIZE_COLUMN
help me to encode categories in country as integers,LABEL_ENCODE_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
resolve blank issue in status,FILL_NA
deduplicate the dataset,REMOVE_DUPLICATES_ROWS
make price between 0 and 1,NORMALIZE_COLUMN
fill missing values in department using median,FILL_NA
drop anomalous data points in quantity,REMOVE_OUTLIERS_COLUMN
could you get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
convert experience to z scores,STANDARDIZE_COLUMN
standardize experience,STANDARDIZE_COLUMN
standard scale experience,STANDARDIZE_COLUMN
take out status,DROP_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
perform missing value imputation on country using most common value,FILL_NA
kindly city label encoding,LABEL_ENCODE_COLUMN
status label encoding,LABEL_ENCODE_COLUMN
standard scale income,STANDARDIZE_COLUMN
help me to standardize salary,STANDARDIZE_COLUMN
gender remove,DROP_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
could you fix blank values in department with median,FILL_NA
trim extreme observations in price,REMOVE_OUTLIERS_COLUMN
help me to erase city,DROP_COLUMN
get rid of gender,DROP_COLUMN
category label encoding,LABEL_ENCODE_COLUMN
apply label encoding to status,LABEL_ENCODE_COLUMN
kindly apply feature scaling to income,NORMALIZE_COLUMN
standardize experience,STANDARDIZE_COLUMN
country delete,DROP_COLUMN
drop column status,DROP_COLUMN
delete country from the dataset,DROP_COLUMN
turn status into float,TYPE_CAST
delete gender from the dataset,DROP_COLUMN
standardize quantity,STANDARDIZE_COLUMN
clean outliers from price,REMOVE_OUTLIERS_COLUMN
help me to price normalization,NORMALIZE_COLUMN
help me to get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
I want to eliminate abnormal values in price,REMOVE_OUTLIERS_COLUMN
I want to scale experience between 0 and 1,NORMALIZE_COLUMN
get rid of city,DROP_COLUMN
encode gender,LABEL_ENCODE_COLUMN
I need to standardize the values of income,STANDARDIZE_COLUMN
transform city into int type,TYPE_CAST
I need to delete repeated records,REMOVE_DUPLICATES_ROWS
I want to drop extreme experience,REMOVE_OUTLIERS_COLUMN
label encode category,LABEL_ENCODE_COLUMN
convert country into numeric labels,LABEL_ENCODE_COLUMN
please replace empty data in country with most common value,FILL_NA
delete status from the dataset,DROP_COLUMN
please min max normalize experience,NORMALIZE_COLUMN
convert country to int,TYPE_CAST
replace all undefined in country by median,FILL_NA
city should be int,TYPE_CAST
please clean outliers from score,REMOVE_OUTLIERS_COLUMN
clean NaN data in status using mode,FILL_NA
please discard the department field,DROP_COLUMN
remove outliers in rating,REMOVE_OUTLIERS_COLUMN
kindly country encode,LABEL_ENCODE_COLUMN
rating normalization,NORMALIZE_COLUMN
clean outliers from salary,REMOVE_OUTLIERS_COLUMN
eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
please exclude abnormal age values,REMOVE_OUTLIERS_COLUMN
map city categories to numbers,LABEL_ENCODE_COLUMN
get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
can you set department datatype as int,TYPE_CAST
standard scale experience,STANDARDIZE_COLUMN
apply z score normalization to rating,STANDARDIZE_COLUMN
experience normalization,NORMALIZE_COLUMN
kindly standardize the values of age,STANDARDIZE_COLUMN
get rid of duplicate rows,REMOVE_DUPLICATES_ROWS
convert country to integer,TYPE_CAST
gender delete,DROP_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
convert rating to z scores,STANDARDIZE_COLUMN
can you convert category to int,TYPE_CAST
kindly resolve unknown issue in status,FILL_NA
convert category to numbers,LABEL_ENCODE_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
I want to turn status into string,TYPE_CAST
delete status from the dataset,DROP_COLUMN
I want to map country categories to numbers,LABEL_ENCODE_COLUMN
can you convert score to 0-1 range,NORMALIZE_COLUMN
make quantity between 0 and 1,NORMALIZE_COLUMN
make experience between 0 and 1,NORMALIZE_COLUMN
apply min max scaling to score,NORMALIZE_COLUMN
deduplicate the dataset,REMOVE_DUPLICATES_ROWS
detect and remove outliers for experience,REMOVE_OUTLIERS_COLUMN
could you convert rating to z scores,STANDARDIZE_COLUMN
please transform city into string type,TYPE_CAST
please drop gender,DROP_COLUMN
rating remove outliers,REMOVE_OUTLIERS_COLUMN
gender convert to float,TYPE_CAST
change category into float,TYPE_CAST
clean unknown data in country using median,FILL_NA
I need to transform department into string type,TYPE_CAST
please clean outliers from experience,REMOVE_OUTLIERS_COLUMN
I want to eliminate abnormal values in experience,REMOVE_OUTLIERS_COLUMN
make department a string column,TYPE_CAST
exclude abnormal income values,REMOVE_OUTLIERS_COLUMN
help me to standardize price,STANDARDIZE_COLUMN
assign labels to category,LABEL_ENCODE_COLUMN
could you convert categorical values in country to labels,LABEL_ENCODE_COLUMN
I want to convert income to 0-1 range,NORMALIZE_COLUMN
help me to omit city field,DROP_COLUMN
could you apply standard scaler to experience,STANDARDIZE_COLUMN
help me to convert categorical values in gender to labels,LABEL_ENCODE_COLUMN
kindly make dataset unique,REMOVE_DUPLICATES_ROWS
help me to map category categories to numbers,LABEL_ENCODE_COLUMN
exclude department column,DROP_COLUMN
make country a float column,TYPE_CAST
bring quantity to range 0 and 1,NORMALIZE_COLUMN
"help me to rescale score to [0,1]",NORMALIZE_COLUMN
z score scale quantity,STANDARDIZE_COLUMN
kindly change category into integer,TYPE_CAST
can you apply standard scaler to score,STANDARDIZE_COLUMN
standardize the values of price,STANDARDIZE_COLUMN
transform status using label encoder,LABEL_ENCODE_COLUMN
gender remove,DROP_COLUMN
trim extreme observations in salary,REMOVE_OUTLIERS_COLUMN
standard scale salary,STANDARDIZE_COLUMN
department convert to string,TYPE_CAST
delete status from the dataset,DROP_COLUMN
use median strategy to treat unknown values in department,FILL_NA
eliminate column named country,DROP_COLUMN
eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
I want to make dataset unique,REMOVE_DUPLICATES_ROWS
help me to apply z score normalization to salary,STANDARDIZE_COLUMN
help me to take out city,DROP_COLUMN
convert status to numbers,LABEL_ENCODE_COLUMN
I want to assign labels to gender,LABEL_ENCODE_COLUMN
could you category should be string,TYPE_CAST
kindly clean duplicate observations,REMOVE_DUPLICATES_ROWS
detect and remove outliers for quantity,REMOVE_OUTLIERS_COLUMN
please make price between 0 and 1,NORMALIZE_COLUMN
remove extreme quantity values,REMOVE_OUTLIERS_COLUMN
I need to drop all duplicates,REMOVE_DUPLICATES_ROWS
