sentence,intent
kindly remove outliers in age,REMOVE_OUTLIERS_COLUMN
make category a string column,TYPE_CAST
drop anomalous data points in score,REMOVE_OUTLIERS_COLUMN
can you apply standard scaler to experience,STANDARDIZE_COLUMN
I need to perform standard scaling on quantity,STANDARDIZE_COLUMN
convert status into numeric labels,LABEL_ENCODE_COLUMN
drop anomalous data points in experience,REMOVE_OUTLIERS_COLUMN
could you remove country attribute completely,DROP_COLUMN
can you transform status using label encoder,LABEL_ENCODE_COLUMN
typecast category into int,TYPE_CAST
impute unknown entries in gender using average,FILL_NA
z-score normalize experience,STANDARDIZE_COLUMN
filter extreme values from price,REMOVE_OUTLIERS_COLUMN
clean outliers from score,REMOVE_OUTLIERS_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
can you handle NaN values for gender with median,FILL_NA
detect and remove outliers for salary,REMOVE_OUTLIERS_COLUMN
perform normalization on rating,NORMALIZE_COLUMN
please convert categorical values in country to labels,LABEL_ENCODE_COLUMN
transform salary to zero mean and unit variance,STANDARDIZE_COLUMN
eliminate column named status,DROP_COLUMN
apply standard scaler to quantity,STANDARDIZE_COLUMN
kindly remove outliers in price,REMOVE_OUTLIERS_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
use most common value strategy to treat undefined values in city,FILL_NA
convert gender into numeric labels,LABEL_ENCODE_COLUMN
kindly discard the department field,DROP_COLUMN
help me to convert department into numeric labels,LABEL_ENCODE_COLUMN
z-score normalize age,STANDARDIZE_COLUMN
change data type of country to int,TYPE_CAST
I want to z-score normalize salary,STANDARDIZE_COLUMN
could you remove outliers in score,REMOVE_OUTLIERS_COLUMN
I want to eliminate column named gender,DROP_COLUMN
help me to rescale experience using min max normalization,NORMALIZE_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
scale age between 0 and 1,NORMALIZE_COLUMN
apply standard scaler to rating,STANDARDIZE_COLUMN
map category categories to numbers,LABEL_ENCODE_COLUMN
scale quantity between 0 and 1,NORMALIZE_COLUMN
convert categorical values in status to labels,LABEL_ENCODE_COLUMN
encode categories in gender as integers,LABEL_ENCODE_COLUMN
please drop anomalous data points in quantity,REMOVE_OUTLIERS_COLUMN
encode categories in country as integers,LABEL_ENCODE_COLUMN
help me to remove the city feature,DROP_COLUMN
could you remove redundant rows,REMOVE_DUPLICATES_ROWS
remove city attribute completely,DROP_COLUMN
can you remove the status feature,DROP_COLUMN
please perform normalization on rating,NORMALIZE_COLUMN
drop anomalous data points in score,REMOVE_OUTLIERS_COLUMN
kindly exclude country column,DROP_COLUMN
drop column country,DROP_COLUMN
could you remove category attribute completely,DROP_COLUMN
standardize the values of rating,STANDARDIZE_COLUMN
eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
apply median imputation on department,FILL_NA
impute missing entries in category using mode,FILL_NA
z-score normalize rating,STANDARDIZE_COLUMN
cast status as int,TYPE_CAST
cast department as float,TYPE_CAST
convert country to int,TYPE_CAST
apply z score normalization to experience,STANDARDIZE_COLUMN
I need to exclude category column,DROP_COLUMN
I need to exclude department column,DROP_COLUMN
please convert categorical values in department to labels,LABEL_ENCODE_COLUMN
impute missing entries in status using mean,FILL_NA
apply label encoding to category,LABEL_ENCODE_COLUMN
cast category as float,TYPE_CAST
I need to change data type of category to integer,TYPE_CAST
filter extreme values from age,REMOVE_OUTLIERS_COLUMN
set gender datatype as integer,TYPE_CAST
I need to eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
delete city from the dataset,DROP_COLUMN
fill NaN values in gender using median,FILL_NA
z-score normalize rating,STANDARDIZE_COLUMN
I want to apply label encoding to department,LABEL_ENCODE_COLUMN
set gender datatype as float,TYPE_CAST
transform city into integer type,TYPE_CAST
drop column country,DROP_COLUMN
standardize price,STANDARDIZE_COLUMN
normalize experience,NORMALIZE_COLUMN
can you perform standard scaling on income,STANDARDIZE_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
help me to transform age to zero mean and unit variance,STANDARDIZE_COLUMN
could you remove duplicate rows,REMOVE_DUPLICATES_ROWS
set department datatype as int,TYPE_CAST
kindly transform score to zero mean and unit variance,STANDARDIZE_COLUMN
convert country into numeric labels,LABEL_ENCODE_COLUMN
normalize age,NORMALIZE_COLUMN
clean outliers from price,REMOVE_OUTLIERS_COLUMN
transform salary to zero mean and unit variance,STANDARDIZE_COLUMN
change data type of country to int,TYPE_CAST
typecast category into float,TYPE_CAST
trim extreme observations in experience,REMOVE_OUTLIERS_COLUMN
delete city from the dataset,DROP_COLUMN
z-score normalize rating,STANDARDIZE_COLUMN
I need to cast gender as string,TYPE_CAST
I want to rescale score using min max normalization,NORMALIZE_COLUMN
help me to apply label encoding to country,LABEL_ENCODE_COLUMN
kindly discard the city field,DROP_COLUMN
help me to remove gender attribute completely,DROP_COLUMN
help me to remove outliers in price,REMOVE_OUTLIERS_COLUMN
apply standard scaler to experience,STANDARDIZE_COLUMN
handle empty values for category with most frequent value,FILL_NA
normalize score,NORMALIZE_COLUMN
substitute NaN values in department by most common value,FILL_NA
please apply z score normalization to salary,STANDARDIZE_COLUMN
can you convert country to float,TYPE_CAST
I want to filter extreme values from income,REMOVE_OUTLIERS_COLUMN
could you perform missing value imputation on country using median,FILL_NA
filter extreme values from score,REMOVE_OUTLIERS_COLUMN
fill undefined values in gender using mean,FILL_NA
set gender datatype as float,TYPE_CAST
exclude city column,DROP_COLUMN
I want to set department datatype as string,TYPE_CAST
please convert categorical values in department to labels,LABEL_ENCODE_COLUMN
encode categories in category as integers,LABEL_ENCODE_COLUMN
could you perform missing value imputation on country using most frequent value,FILL_NA
transform income to zero mean and unit variance,STANDARDIZE_COLUMN
could you make status a string column,TYPE_CAST
remove status attribute completely,DROP_COLUMN
I need to cast gender as integer,TYPE_CAST
cast gender as int,TYPE_CAST
encode categories in country as integers,LABEL_ENCODE_COLUMN
transform department using label encoder,LABEL_ENCODE_COLUMN
remove outliers in age,REMOVE_OUTLIERS_COLUMN
standardize income,STANDARDIZE_COLUMN
convert categorical values in status to labels,LABEL_ENCODE_COLUMN
please normalize rating,NORMALIZE_COLUMN
transform category into integer type,TYPE_CAST
normalize salary,NORMALIZE_COLUMN
could you convert categorical values in country to labels,LABEL_ENCODE_COLUMN
remove redundant rows,REMOVE_DUPLICATES_ROWS
could you map city categories to numbers,LABEL_ENCODE_COLUMN
set city datatype as string,TYPE_CAST
apply min max scaling to rating,NORMALIZE_COLUMN
I need to cast city as integer,TYPE_CAST
eliminate column named city,DROP_COLUMN
please eliminate column named department,DROP_COLUMN
could you remove country attribute completely,DROP_COLUMN
scale salary between 0 and 1,NORMALIZE_COLUMN
replace unknown data in country with average,FILL_NA
could you discard the category field,DROP_COLUMN
impute unknown entries in country using median,FILL_NA
make status a float column,TYPE_CAST
normalize price,NORMALIZE_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
I want to convert categorical values in status to labels,LABEL_ENCODE_COLUMN
clean outliers from rating,REMOVE_OUTLIERS_COLUMN
I want to remove country attribute completely,DROP_COLUMN
use median strategy to treat empty values in status,FILL_NA
eliminate abnormal values in score,REMOVE_OUTLIERS_COLUMN
transform department using label encoder,LABEL_ENCODE_COLUMN
apply label encoding to department,LABEL_ENCODE_COLUMN
please remove redundant rows,REMOVE_DUPLICATES_ROWS
apply feature scaling to price,NORMALIZE_COLUMN
impute empty entries in status using most common value,FILL_NA
map country categories to numbers,LABEL_ENCODE_COLUMN
ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
I want to use median strategy to treat empty values in city,FILL_NA
help me to change data type of city to float,TYPE_CAST
remove category attribute completely,DROP_COLUMN
help me to eliminate abnormal values in age,REMOVE_OUTLIERS_COLUMN
transform country using label encoder,LABEL_ENCODE_COLUMN
help me to drop anomalous data points in price,REMOVE_OUTLIERS_COLUMN
standardize income,STANDARDIZE_COLUMN
can you remove country attribute completely,DROP_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
apply feature scaling to price,NORMALIZE_COLUMN
standardize the values of salary,STANDARDIZE_COLUMN
transform gender using label encoder,LABEL_ENCODE_COLUMN
help me to delete repeated records,REMOVE_DUPLICATES_ROWS
perform normalization on salary,NORMALIZE_COLUMN
apply z score normalization to quantity,STANDARDIZE_COLUMN
perform standard scaling on experience,STANDARDIZE_COLUMN
remove outliers in rating,REMOVE_OUTLIERS_COLUMN
could you fill null values in gender using average,FILL_NA
map country categories to numbers,LABEL_ENCODE_COLUMN
transform experience to zero mean and unit variance,STANDARDIZE_COLUMN
apply median imputation on city,FILL_NA
can you convert gender into numeric labels,LABEL_ENCODE_COLUMN
can you drop all duplicates,REMOVE_DUPLICATES_ROWS
encode categories in status as integers,LABEL_ENCODE_COLUMN
I want to filter extreme values from salary,REMOVE_OUTLIERS_COLUMN
please map department categories to numbers,LABEL_ENCODE_COLUMN
cast category as int,TYPE_CAST
help me to replace NaN data in department with mode,FILL_NA
I need to handle NaN values for category with mean,FILL_NA
rescale price using min max normalization,NORMALIZE_COLUMN
could you transform rating to zero mean and unit variance,STANDARDIZE_COLUMN
change data type of status to string,TYPE_CAST
normalize experience,NORMALIZE_COLUMN
impute unknown entries in country using average,FILL_NA
transform rating to zero mean and unit variance,STANDARDIZE_COLUMN
I need to perform missing value imputation on gender using mode,FILL_NA
eliminate column named category,DROP_COLUMN
apply feature scaling to experience,NORMALIZE_COLUMN
I need to substitute undefined values in city by mean,FILL_NA
delete status from the dataset,DROP_COLUMN
change data type of gender to string,TYPE_CAST
use most frequent value strategy to treat blank values in status,FILL_NA
transform age to zero mean and unit variance,STANDARDIZE_COLUMN
convert salary to 0-1 range,NORMALIZE_COLUMN
kindly apply min max scaling to price,NORMALIZE_COLUMN
help me to fill missing values in department using median,FILL_NA
label encode country,LABEL_ENCODE_COLUMN
help me to use mean strategy to treat unknown values in category,FILL_NA
please apply z score normalization to quantity,STANDARDIZE_COLUMN
I want to ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
kindly remove outliers in quantity,REMOVE_OUTLIERS_COLUMN
detect and remove outliers for quantity,REMOVE_OUTLIERS_COLUMN
please handle unknown values for city with most common value,FILL_NA
could you rescale age using min max normalization,NORMALIZE_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
I want to standardize income,STANDARDIZE_COLUMN
impute empty entries in country using most common value,FILL_NA
I want to rescale quantity using min max normalization,NORMALIZE_COLUMN
I want to replace missing data in gender with mode,FILL_NA
kindly remove city attribute completely,DROP_COLUMN
kindly set gender datatype as integer,TYPE_CAST
rescale salary using min max normalization,NORMALIZE_COLUMN
could you eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
please perform normalization on rating,NORMALIZE_COLUMN
apply label encoding to category,LABEL_ENCODE_COLUMN
transform status using label encoder,LABEL_ENCODE_COLUMN
clean outliers from score,REMOVE_OUTLIERS_COLUMN
apply min max scaling to income,NORMALIZE_COLUMN
discard the department field,DROP_COLUMN
please ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
remove the category feature,DROP_COLUMN
typecast department into integer,TYPE_CAST
convert city into numeric labels,LABEL_ENCODE_COLUMN
trim extreme observations in salary,REMOVE_OUTLIERS_COLUMN
can you standardize the values of rating,STANDARDIZE_COLUMN
I need to remove outliers in income,REMOVE_OUTLIERS_COLUMN
apply label encoding to department,LABEL_ENCODE_COLUMN
delete gender from the dataset,DROP_COLUMN
change data type of department to int,TYPE_CAST
perform missing value imputation on country using median,FILL_NA
kindly drop anomalous data points in price,REMOVE_OUTLIERS_COLUMN
I need to scale price between 0 and 1,NORMALIZE_COLUMN
could you convert categorical values in gender to labels,LABEL_ENCODE_COLUMN
kindly cast department as string,TYPE_CAST
please change data type of status to integer,TYPE_CAST
use mean strategy to treat blank values in gender,FILL_NA
I want to eliminate column named department,DROP_COLUMN
convert category into numeric labels,LABEL_ENCODE_COLUMN
apply feature scaling to income,NORMALIZE_COLUMN
delete department from the dataset,DROP_COLUMN
apply min max scaling to rating,NORMALIZE_COLUMN
convert city into numeric labels,LABEL_ENCODE_COLUMN
help me to perform normalization on quantity,NORMALIZE_COLUMN
remove outliers in score,REMOVE_OUTLIERS_COLUMN
z-score normalize score,STANDARDIZE_COLUMN
I need to impute null entries in gender using median,FILL_NA
typecast city into integer,TYPE_CAST
can you remove outliers in income,REMOVE_OUTLIERS_COLUMN
substitute NaN values in category by median,FILL_NA
remove city attribute completely,DROP_COLUMN
please fill NaN values in gender using median,FILL_NA
kindly trim extreme observations in salary,REMOVE_OUTLIERS_COLUMN
I need to eliminate abnormal values in experience,REMOVE_OUTLIERS_COLUMN
discard the department field,DROP_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
I need to transform department into int type,TYPE_CAST
apply standard scaler to age,STANDARDIZE_COLUMN
perform missing value imputation on department using mode,FILL_NA
could you apply min max scaling to experience,NORMALIZE_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
perform missing value imputation on city using most frequent value,FILL_NA
convert gender to integer,TYPE_CAST
help me to perform normalization on income,NORMALIZE_COLUMN
could you eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
map gender categories to numbers,LABEL_ENCODE_COLUMN
please apply median imputation on gender,FILL_NA
normalize experience,NORMALIZE_COLUMN
